name,rating,rank,season_week,ranking_id,season,week
Minnesota,-0.3718047572203174,64,2023.01,724,2023,9.999999999990905
Mississippi State,-0.4278068252770586,66,2023.01,724,2023,9.999999999990905
Missouri,13.049009701165076,21,2023.01,724,2023,9.999999999990905
NC State,4.273407599578853,44,2023.01,724,2023,9.999999999990905
Navy,-14.61307196332514,115,2023.01,724,2023,9.999999999990905
Nebraska,0.6147222313228766,58,2023.01,724,2023,9.999999999990905
Nevada,-16.1614460519924,120,2023.01,724,2023,9.999999999990905
New Mexico,-21.50136458532357,130,2023.01,724,2023,9.999999999990905
New Mexico State,-6.814744440729847,95,2023.01,724,2023,9.999999999990905
North Carolina,8.369975092735407,32,2023.01,724,2023,9.999999999990905
North Texas,-10.282667023542864,108,2023.01,724,2023,9.999999999990905
Northern Illinois,-8.024331869302264,100,2023.01,724,2023,9.999999999990905
Northwestern,-1.9114280004259443,72,2023.01,724,2023,9.999999999990905
Notre Dame,20.456447366712347,10,2023.01,724,2023,9.999999999990905
Ohio,-4.5094105061560095,85,2023.01,724,2023,9.999999999990905
Ohio State,26.74323000097628,3,2023.01,724,2023,9.999999999990905
Oklahoma,16.08349839986819,14,2023.01,724,2023,9.999999999990905
Oklahoma State,11.393710368038075,24,2023.01,724,2023,9.999999999990905
Old Dominion,-3.712248873831918,81,2023.01,724,2023,9.999999999990905
Ole Miss,15.034636811399793,17,2023.01,724,2023,9.999999999990905
Oregon,27.621500454048352,1,2023.01,724,2023,9.999999999990905
Oregon State,15.046440208387596,16,2023.01,724,2023,9.999999999990905
Penn State,25.23995739340465,4,2023.01,724,2023,9.999999999990905
Pittsburgh,-0.8099475328382753,69,2023.01,724,2023,9.999999999990905
Purdue,-3.461921896914792,79,2023.01,724,2023,9.999999999990905
Rice,-7.714674526003781,99,2023.01,724,2023,9.999999999990905
Rutgers,4.240840269223042,46,2023.01,724,2023,9.999999999990905
SMU,6.490464209832349,38,2023.01,724,2023,9.999999999990905
Sam Houston,-16.636692561085116,123,2023.01,724,2023,9.999999999990905
San Diego State,-14.175103897222328,114,2023.01,724,2023,9.999999999990905
San José State,-2.2131147093234347,75,2023.01,724,2023,9.999999999990905
South Alabama,3.35165560798506,50,2023.01,724,2023,9.999999999990905
South Carolina,3.361709530871084,49,2023.01,724,2023,9.999999999990905
South Florida,-12.37580827953839,111,2023.01,724,2023,9.999999999990905
Southern Miss,-14.9043329712142,117,2023.01,724,2023,9.999999999990905
Stanford,-5.047287053012529,89,2023.01,724,2023,9.999999999990905
Syracuse,-5.576507769424197,91,2023.01,724,2023,9.999999999990905
TCU,8.057593252864702,33,2023.01,724,2023,9.999999999990905
Temple,-25.558744483367025,132,2023.01,724,2023,9.999999999990905
Tennessee,19.1045555632636,13,2023.01,724,2023,9.999999999990905
Texas,20.240265178427155,11,2023.01,724,2023,9.999999999990905
Texas A&M,14.792209170893656,19,2023.01,724,2023,9.999999999990905
Texas State,-3.832520967070243,82,2023.01,724,2023,9.999999999990905
Texas Tech,8.725328909738387,30,2023.01,724,2023,9.999999999990905
Toledo,-0.4142922506360964,65,2023.01,724,2023,9.999999999990905
Troy,12.576520344289223,22,2023.01,724,2023,9.999999999990905
Tulane,3.027157072494833,51,2023.01,724,2023,9.999999999990905
Tulsa,-19.54806884284041,127,2023.01,724,2023,9.999999999990905
UAB,-10.187817126059322,107,2023.01,724,2023,9.999999999990905
UCF,-0.2706816519493795,63,2023.01,724,2023,9.999999999990905
UCLA,9.981458217454922,28,2023.01,724,2023,9.999999999990905
UConn,-15.39329758268596,119,2023.01,724,2023,9.999999999990905
UL Monroe,-18.0824446792307,125,2023.01,724,2023,9.999999999990905
UNLV,2.0390487195856224,55,2023.01,724,2023,9.999999999990905
USC,11.170765252398024,25,2023.01,724,2023,9.999999999990905
UTEP,-15.322754622135395,118,2023.01,724,2023,9.999999999990905
UTSA,1.0777384026041004,57,2023.01,724,2023,9.999999999990905
Utah,14.924261504500024,18,2023.01,724,2023,9.999999999990905
Utah State,-6.48241499513014,92,2023.01,724,2023,9.999999999990905
Vanderbilt,-8.381411003533207,101,2023.01,724,2023,9.999999999990905
Virginia,-4.509926147061183,86,2023.01,724,2023,9.999999999990905
Virginia Tech,2.3812950598534828,53,2023.01,724,2023,9.999999999990905
Wake Forest,1.5100152223288958,56,2023.01,724,2023,9.999999999990905
Washington,19.93895910547797,12,2023.01,724,2023,9.999999999990905
Washington State,-0.5031443054300162,68,2023.01,724,2023,9.999999999990905
West Virginia,9.730804431373889,29,2023.01,724,2023,9.999999999990905
Western Kentucky,-0.8152818111212401,70,2023.01,724,2023,9.999999999990905
Western Michigan,-10.906085584766856,109,2023.01,724,2023,9.999999999990905
Wisconsin,4.867789014978301,42,2023.01,724,2023,9.999999999990905
Wyoming,-4.887553006641632,88,2023.01,724,2023,9.999999999990905
Air Force,-0.1430025979153493,64,2023.011,725,2023,10.999999999967258
Akron,-23.02492333737707,131,2023.011,725,2023,10.999999999967258
Alabama,22.90975311878726,7,2023.011,725,2023,10.999999999967258
App State,0.8968012786257589,57,2023.011,725,2023,10.999999999967258
Arizona,12.227910695982631,22,2023.011,725,2023,10.999999999967258
Arizona State,-2.003237076154292,72,2023.011,725,2023,10.999999999967258
Arkansas,0.3651127702359771,63,2023.011,725,2023,10.999999999967258
Arkansas State,-8.172170880025075,100,2023.011,725,2023,10.999999999967258
Army,-7.923031299934973,99,2023.011,725,2023,10.999999999967258
Auburn,11.962492413055692,25,2023.011,725,2023,10.999999999967258
BYU,-6.770614361590592,94,2023.011,725,2023,10.999999999967258
Ball State,-16.267319025451524,123,2023.011,725,2023,10.999999999967258
Baylor,-7.232350136782861,96,2023.011,725,2023,10.999999999967258
Boise State,0.542070223940339,62,2023.011,725,2023,10.999999999967258
Boston College,-3.348839471422581,76,2023.011,725,2023,10.999999999967258
Bowling Green,-5.660092421143414,87,2023.011,725,2023,10.999999999967258
Buffalo,-13.266225209890742,111,2023.011,725,2023,10.999999999967258
California,0.839268614218728,58,2023.011,725,2023,10.999999999967258
Central Michigan,-15.196897048705145,121,2023.011,725,2023,10.999999999967258
Charlotte,-14.7842376380405,116,2023.011,725,2023,10.999999999967258
Cincinnati,-6.4183082340128905,91,2023.011,725,2023,10.999999999967258
Clemson,12.037506619518346,23,2023.011,725,2023,10.999999999967258
Coastal Carolina,-0.8444066177476177,67,2023.011,725,2023,10.999999999967258
Colorado,1.4618396034900272,54,2023.011,725,2023,10.999999999967258
Colorado State,-10.10398613666075,106,2023.011,725,2023,10.999999999967258
Duke,11.454011709929684,26,2023.011,725,2023,10.999999999967258
East Carolina,-8.601320703050266,102,2023.011,725,2023,10.999999999967258
Eastern Michigan,-17.296096865142573,126,2023.011,725,2023,10.999999999967258
Florida,3.786445224596295,48,2023.011,725,2023,10.999999999967258
Florida Atlantic,-10.056777585944385,105,2023.011,725,2023,10.999999999967258
Florida International,-21.358485861234875,130,2023.011,725,2023,10.999999999967258
Florida State,22.09789114843715,8,2023.011,725,2023,10.999999999967258
Fresno State,4.005015300377226,46,2023.011,725,2023,10.999999999967258
Georgia,26.28401003492727,4,2023.011,725,2023,10.999999999967258
Georgia Southern,-5.834624073008556,89,2023.011,725,2023,10.999999999967258
Georgia State,-8.310559257517939,101,2023.011,725,2023,10.999999999967258
Georgia Tech,2.990553495552704,50,2023.011,725,2023,10.999999999967258
Hawai'i,-14.959352237408652,118,2023.011,725,2023,10.999999999967258
Houston,-5.02284786958449,86,2023.011,725,2023,10.999999999967258
Illinois,-3.399959048714792,77,2023.011,725,2023,10.999999999967258
Indiana,-4.454819716571207,84,2023.011,725,2023,10.999999999967258
Iowa,7.337166694809277,36,2023.011,725,2023,10.999999999967258
Iowa State,7.759128541582925,35,2023.011,725,2023,10.999999999967258
Jacksonville State,-1.959829830905349,71,2023.011,725,2023,10.999999999967258
James Madison,10.794537772778575,27,2023.011,725,2023,10.999999999967258
Kansas,8.058399167706389,32,2023.011,725,2023,10.999999999967258
Kansas State,22.959486239470493,6,2023.011,725,2023,10.999999999967258
Kent State,-29.36335977411467,133,2023.011,725,2023,10.999999999967258
Kentucky,4.83841852709037,43,2023.011,725,2023,10.999999999967258
LSU,20.03229924632239,10,2023.011,725,2023,10.999999999967258
Liberty,8.069977257375626,31,2023.011,725,2023,10.999999999967258
Louisiana,-7.75637348122652,98,2023.011,725,2023,10.999999999967258
Louisiana Tech,-14.3929286416597,115,2023.011,725,2023,10.999999999967258
Louisville,13.829321368036144,19,2023.011,725,2023,10.999999999967258
Marshall,-6.871675225522603,95,2023.011,725,2023,10.999999999967258
Maryland,5.158203679711733,42,2023.011,725,2023,10.999999999967258
Massachusetts,-16.810394514843388,125,2023.011,725,2023,10.999999999967258
Memphis,0.6457163914465882,61,2023.011,725,2023,10.999999999967258
Miami,8.953852771543001,29,2023.011,725,2023,10.999999999967258
Miami (OH),-0.4338446166609291,66,2023.011,725,2023,10.999999999967258
Michigan,29.13782315816597,1,2023.011,725,2023,10.999999999967258
Michigan State,-6.513289105189713,92,2023.011,725,2023,10.999999999967258
Middle Tennessee,-6.696514328549148,93,2023.011,725,2023,10.999999999967258
Minnesota,-2.3585605309385187,74,2023.011,725,2023,10.999999999967258
Mississippi State,-3.5308670189823723,79,2023.011,725,2023,10.999999999967258
Missouri,17.42410854143143,15,2023.011,725,2023,10.999999999967258
NC State,7.306910239525036,37,2023.011,725,2023,10.999999999967258
Navy,-12.093460581744688,110,2023.011,725,2023,10.999999999967258
Nebraska,0.7341426115753267,60,2023.011,725,2023,10.999999999967258
Nevada,-15.610761508934852,122,2023.011,725,2023,10.999999999967258
New Mexico,-19.79907566459731,129,2023.011,725,2023,10.999999999967258
New Mexico State,-3.426228033159973,78,2023.011,725,2023,10.999999999967258
North Carolina,9.491000374978306,28,2023.011,725,2023,10.999999999967258
North Texas,-10.643558971278845,108,2023.011,725,2023,10.999999999967258
Northern Illinois,-9.82307105746353,104,2023.011,725,2023,10.999999999967258
Northwestern,1.7144031322468094,53,2023.011,725,2023,10.999999999967258
Notre Dame,20.79242265775225,9,2023.011,725,2023,10.999999999967258
Ohio,-4.104081693291825,81,2023.011,725,2023,10.999999999967258
Ohio State,26.30943904829046,3,2023.011,725,2023,10.999999999967258
Oklahoma,19.68499070305297,12,2023.011,725,2023,10.999999999967258
Oklahoma State,6.070662221942618,40,2023.011,725,2023,10.999999999967258
Old Dominion,-5.011597208165959,85,2023.011,725,2023,10.999999999967258
Ole Miss,11.982900284145511,24,2023.011,725,2023,10.999999999967258
Oregon,26.969055206776773,2,2023.011,725,2023,10.999999999967258
Oregon State,17.504313023903087,14,2023.011,725,2023,10.999999999967258
Penn State,24.171578159507355,5,2023.011,725,2023,10.999999999967258
Pittsburgh,-4.414503520256797,83,2023.011,725,2023,10.999999999967258
Purdue,-1.3383324381331838,69,2023.011,725,2023,10.999999999967258
Rice,-8.699616410327929,103,2023.011,725,2023,10.999999999967258
Rutgers,2.8354185871234847,51,2023.011,725,2023,10.999999999967258
SMU,8.127137923590011,30,2023.011,725,2023,10.999999999967258
Sam Houston,-13.676829939226527,113,2023.011,725,2023,10.999999999967258
San Diego State,-13.324803053683256,112,2023.011,725,2023,10.999999999967258
San José State,3.267614915632805,49,2023.011,725,2023,10.999999999967258
South Alabama,1.1191466682670153,56,2023.011,725,2023,10.999999999967258
South Carolina,6.980320198714681,38,2023.011,725,2023,10.999999999967258
South Florida,-15.127702449448709,120,2023.011,725,2023,10.999999999967258
Southern Miss,-13.721921721755024,114,2023.011,725,2023,10.999999999967258
Stanford,-7.7134118670335825,97,2023.011,725,2023,10.999999999967258
Syracuse,-3.7293856547749087,80,2023.011,725,2023,10.999999999967258
TCU,7.876261415627658,33,2023.011,725,2023,10.999999999967258
Temple,-23.219186805471,132,2023.011,725,2023,10.999999999967258
Tennessee,15.53822672751159,17,2023.011,725,2023,10.999999999967258
Texas,18.904413560627948,13,2023.011,725,2023,10.999999999967258
Texas A&M,17.177304954635044,16,2023.011,725,2023,10.999999999967258
Texas State,-4.368038622277238,82,2023.011,725,2023,10.999999999967258
Texas Tech,7.85028549786835,34,2023.011,725,2023,10.999999999967258
Toledo,1.221019432585063,55,2023.011,725,2023,10.999999999967258
Troy,12.322778130149889,21,2023.011,725,2023,10.999999999967258
Tulane,-0.3915849721051772,65,2023.011,725,2023,10.999999999967258
Tulsa,-16.782965083198707,124,2023.011,725,2023,10.999999999967258
UAB,-15.09954413479826,119,2023.011,725,2023,10.999999999967258
UCF,5.5177279355636495,41,2023.011,725,2023,10.999999999967258
UCLA,6.552905221456896,39,2023.011,725,2023,10.999999999967258
UConn,-17.93597949396746,127,2023.011,725,2023,10.999999999967258
UL Monroe,-18.50568440333872,128,2023.011,725,2023,10.999999999967258
UNLV,3.8945758270609336,47,2023.011,725,2023,10.999999999967258
USC,12.4718912458512,20,2023.011,725,2023,10.999999999967258
UTEP,-14.85880986566093,117,2023.011,725,2023,10.999999999967258
UTSA,0.7973082277866843,59,2023.011,725,2023,10.999999999967258
Utah,15.260150401038128,18,2023.011,725,2023,10.999999999967258
Utah State,-5.770411132833615,88,2023.011,725,2023,10.999999999967258
Vanderbilt,-10.649005240236374,109,2023.011,725,2023,10.999999999967258
Virginia,-2.0369402426507097,73,2023.011,725,2023,10.999999999967258
Virginia Tech,4.774200199696977,44,2023.011,725,2023,10.999999999967258
Wake Forest,-1.4616535272669875,70,2023.011,725,2023,10.999999999967258
Washington,19.793625606036624,11,2023.011,725,2023,10.999999999967258
Washington State,-1.1145447485880595,68,2023.011,725,2023,10.999999999967258
West Virginia,4.706879276177229,45,2023.011,725,2023,10.999999999967258
Western Kentucky,-2.658832774152268,75,2023.011,725,2023,10.999999999967258
Western Michigan,-10.165776304066055,107,2023.011,725,2023,10.999999999967258
Wisconsin,2.0090498310702296,52,2023.011,725,2023,10.999999999967258
Wyoming,-6.169760153400125,90,2023.011,725,2023,10.999999999967258
Air Force,-0.333934522852562,66,2023.012,726,2023,11.999999999943611
Akron,-22.439051687838493,131,2023.012,726,2023,11.999999999943611
Alabama,22.310328910295475,6,2023.012,726,2023,11.999999999943611
App State,1.8010895537512577,58,2023.012,726,2023,11.999999999943611
Arizona,15.564739425483516,17,2023.012,726,2023,11.999999999943611
Arizona State,-3.3793659258602045,78,2023.012,726,2023,11.999999999943611
Arkansas,-0.3343565202355569,67,2023.012,726,2023,11.999999999943611
Arkansas State,-2.4509050336975235,74,2023.012,726,2023,11.999999999943611
Army,-6.771818487393597,94,2023.012,726,2023,11.999999999943611
Auburn,7.456914416712749,36,2023.012,726,2023,11.999999999943611
BYU,-4.633301249477951,85,2023.012,726,2023,11.999999999943611
Ball State,-14.317904668451664,116,2023.012,726,2023,11.999999999943611
Baylor,-8.749338738338905,99,2023.012,726,2023,11.999999999943611
Boise State,4.741779234667237,46,2023.012,726,2023,11.999999999943611
Boston College,-4.087996546607408,81,2023.012,726,2023,11.999999999943611
Bowling Green,-5.124009200855479,86,2023.012,726,2023,11.999999999943611
Buffalo,-12.569708961845668,113,2023.012,726,2023,11.999999999943611
California,1.470814108904267,60,2023.012,726,2023,11.999999999943611
Central Michigan,-14.345841585949255,117,2023.012,726,2023,11.999999999943611
Charlotte,-17.258271841856633,125,2023.012,726,2023,11.999999999943611
Cincinnati,-7.006894376973015,96,2023.012,726,2023,11.999999999943611
Clemson,11.847995894236115,21,2023.012,726,2023,11.999999999943611
Coastal Carolina,-2.241254062290647,71,2023.012,726,2023,11.999999999943611
Colorado,-2.380405539693939,73,2023.012,726,2023,11.999999999943611
Colorado State,-9.40760225072288,100,2023.012,726,2023,11.999999999943611
Duke,9.595830528146085,25,2023.012,726,2023,11.999999999943611
East Carolina,-10.002983722582607,102,2023.012,726,2023,11.999999999943611
Eastern Michigan,-17.745309163253214,127,2023.012,726,2023,11.999999999943611
Florida,5.022120992064927,45,2023.012,726,2023,11.999999999943611
Florida Atlantic,-11.75331086181596,110,2023.012,726,2023,11.999999999943611
Florida International,-19.634928269562188,130,2023.012,726,2023,11.999999999943611
Florida State,21.301930767424054,9,2023.012,726,2023,11.999999999943611
Fresno State,0.1484252007135449,65,2023.012,726,2023,11.999999999943611
Georgia,27.969419583363525,1,2023.012,726,2023,11.999999999943611
Georgia Southern,-8.17952229515213,98,2023.012,726,2023,11.999999999943611
Georgia State,-11.102214504671618,107,2023.012,726,2023,11.999999999943611
Georgia Tech,2.418447812849978,52,2023.012,726,2023,11.999999999943611
Hawai'i,-16.40354664664262,122,2023.012,726,2023,11.999999999943611
Houston,-5.460038493692874,89,2023.012,726,2023,11.999999999943611
Illinois,-2.579825504159312,75,2023.012,726,2023,11.999999999943611
Indiana,-5.136404834819968,87,2023.012,726,2023,11.999999999943611
Iowa,5.699919026548388,43,2023.012,726,2023,11.999999999943611
Iowa State,8.020622229079446,33,2023.012,726,2023,11.999999999943611
Jacksonville State,1.8270290918405347,56,2023.012,726,2023,11.999999999943611
James Madison,7.402409597059151,37,2023.012,726,2023,11.999999999943611
Kansas,9.47401319313492,26,2023.012,726,2023,11.999999999943611
Kansas State,22.13383173723428,7,2023.012,726,2023,11.999999999943611
Kent State,-31.376290628105902,133,2023.012,726,2023,11.999999999943611
Kentucky,4.736927709203727,47,2023.012,726,2023,11.999999999943611
LSU,20.61026667598101,10,2023.012,726,2023,11.999999999943611
Liberty,9.235413519731337,28,2023.012,726,2023,11.999999999943611
Louisiana,-6.17760426517072,91,2023.012,726,2023,11.999999999943611
Louisiana Tech,-15.284027644933012,120,2023.012,726,2023,11.999999999943611
Louisville,14.310076051508606,18,2023.012,726,2023,11.999999999943611
Marshall,-10.047871961552648,103,2023.012,726,2023,11.999999999943611
Maryland,6.512959802038076,40,2023.012,726,2023,11.999999999943611
Massachusetts,-14.725777187518752,119,2023.012,726,2023,11.999999999943611
Memphis,0.6564392443421099,62,2023.012,726,2023,11.999999999943611
Miami,8.431069510317506,31,2023.012,726,2023,11.999999999943611
Miami (OH),-0.7486187858166407,68,2023.012,726,2023,11.999999999943611
Michigan,27.8910718955471,2,2023.012,726,2023,11.999999999943611
Michigan State,-5.543826839856098,90,2023.012,726,2023,11.999999999943611
Middle Tennessee,-6.208911797392736,92,2023.012,726,2023,11.999999999943611
Minnesota,-2.742607276121335,76,2023.012,726,2023,11.999999999943611
Mississippi State,-3.5443131402817603,79,2023.012,726,2023,11.999999999943611
Missouri,15.56850974786665,16,2023.012,726,2023,11.999999999943611
NC State,7.559228833467918,35,2023.012,726,2023,11.999999999943611
Navy,-11.24325924509968,108,2023.012,726,2023,11.999999999943611
Nebraska,0.546432333086992,63,2023.012,726,2023,11.999999999943611
Nevada,-16.505355834070787,124,2023.012,726,2023,11.999999999943611
New Mexico,-14.394062171132688,118,2023.012,726,2023,11.999999999943611
New Mexico State,1.8169071814026496,57,2023.012,726,2023,11.999999999943611
North Carolina,8.694609151157486,29,2023.012,726,2023,11.999999999943611
North Texas,-9.603801317594815,101,2023.012,726,2023,11.999999999943611
Northern Illinois,-6.8842077798158,95,2023.012,726,2023,11.999999999943611
Northwestern,2.2178398642481474,54,2023.012,726,2023,11.999999999943611
Notre Dame,21.867871737173267,8,2023.012,726,2023,11.999999999943611
Ohio,-4.201961738070746,82,2023.012,726,2023,11.999999999943611
Ohio State,26.994761478951443,4,2023.012,726,2023,11.999999999943611
Oklahoma,18.81192612681681,13,2023.012,726,2023,11.999999999943611
Oklahoma State,7.036166229550441,38,2023.012,726,2023,11.999999999943611
Old Dominion,-5.323031656292875,88,2023.012,726,2023,11.999999999943611
Ole Miss,11.524918681459829,22,2023.012,726,2023,11.999999999943611
Oregon,27.79675773798772,3,2023.012,726,2023,11.999999999943611
Oregon State,17.38064950928047,14,2023.012,726,2023,11.999999999943611
Penn State,23.811328817382098,5,2023.012,726,2023,11.999999999943611
Pittsburgh,-4.467541548053868,84,2023.012,726,2023,11.999999999943611
Purdue,-2.0343227843239564,70,2023.012,726,2023,11.999999999943611
Rice,-6.614146262087322,93,2023.012,726,2023,11.999999999943611
Rutgers,3.324066161582192,50,2023.012,726,2023,11.999999999943611
SMU,8.513019486994164,30,2023.012,726,2023,11.999999999943611
Sam Houston,-10.827686446655282,106,2023.012,726,2023,11.999999999943611
San Diego State,-12.6080640506946,114,2023.012,726,2023,11.999999999943611
San José State,2.181485585067779,55,2023.012,726,2023,11.999999999943611
South Alabama,3.433867876222582,49,2023.012,726,2023,11.999999999943611
South Carolina,6.488068373702408,41,2023.012,726,2023,11.999999999943611
South Florida,-16.45307940253055,123,2023.012,726,2023,11.999999999943611
Southern Miss,-14.260280302293657,115,2023.012,726,2023,11.999999999943611
Stanford,-7.918080599113333,97,2023.012,726,2023,11.999999999943611
Syracuse,-4.31542027247429,83,2023.012,726,2023,11.999999999943611
TCU,8.29676096921482,32,2023.012,726,2023,11.999999999943611
Temple,-22.9381562588147,132,2023.012,726,2023,11.999999999943611
Tennessee,12.663921980409254,19,2023.012,726,2023,11.999999999943611
Texas,19.485896737180937,12,2023.012,726,2023,11.999999999943611
Texas A&M,16.638520673081956,15,2023.012,726,2023,11.999999999943611
Texas State,-10.30625043238655,105,2023.012,726,2023,11.999999999943611
Texas Tech,7.685763311935373,34,2023.012,726,2023,11.999999999943611
Toledo,1.5565077631053506,59,2023.012,726,2023,11.999999999943611
Troy,10.29529823032565,23,2023.012,726,2023,11.999999999943611
Tulane,0.2479004815476866,64,2023.012,726,2023,11.999999999943611
Tulsa,-17.340305518739,126,2023.012,726,2023,11.999999999943611
UAB,-15.561478890470225,121,2023.012,726,2023,11.999999999943611
UCF,6.587681930847058,39,2023.012,726,2023,11.999999999943611
UCLA,9.604850169006742,24,2023.012,726,2023,11.999999999943611
UConn,-19.4649351839657,129,2023.012,726,2023,11.999999999943611
UL Monroe,-18.587595483892443,128,2023.012,726,2023,11.999999999943611
UNLV,5.154775311142001,44,2023.012,726,2023,11.999999999943611
USC,9.434640381894368,27,2023.012,726,2023,11.999999999943611
UTEP,-12.27220193511669,111,2023.012,726,2023,11.999999999943611
UTSA,1.1158154080801772,61,2023.012,726,2023,11.999999999943611
Utah,12.253295438207552,20,2023.012,726,2023,11.999999999943611
Utah State,-10.280084238478434,104,2023.012,726,2023,11.999999999943611
Vanderbilt,-11.472153381495152,109,2023.012,726,2023,11.999999999943611
Virginia,-0.951787677387646,69,2023.012,726,2023,11.999999999943611
Virginia Tech,3.181446571433895,51,2023.012,726,2023,11.999999999943611
Wake Forest,-3.730136693403754,80,2023.012,726,2023,11.999999999943611
Washington,19.81154138276916,11,2023.012,726,2023,11.999999999943611
Washington State,3.9808698729593184,48,2023.012,726,2023,11.999999999943611
West Virginia,5.73735220113842,42,2023.012,726,2023,11.999999999943611
Western Kentucky,-2.303649054705957,72,2023.012,726,2023,11.999999999943611
Western Michigan,-12.421349380186214,112,2023.012,726,2023,11.999999999943611
Wisconsin,2.4012855633417467,53,2023.012,726,2023,11.999999999943611
Wyoming,-2.7801444398115223,77,2023.012,726,2023,11.999999999943611
Air Force,-0.2597557986088355,66,2023.013,727,2023,12.999999999919964
Akron,-22.200086946877047,131,2023.013,727,2023,12.999999999919964
Alabama,21.60302313584203,8,2023.013,727,2023,12.999999999919964
App State,3.940712663395246,51,2023.013,727,2023,12.999999999919964
Arizona,17.226521731560844,15,2023.013,727,2023,12.999999999919964
Arizona State,-6.334140141934944,90,2023.013,727,2023,12.999999999919964
Arkansas,-2.681637053385785,72,2023.013,727,2023,12.999999999919964
Arkansas State,-4.864209553141926,81,2023.013,727,2023,12.999999999919964
Army,-8.165992023933038,96,2023.013,727,2023,12.999999999919964
Auburn,8.134027419174956,33,2023.013,727,2023,12.999999999919964
BYU,-3.4453527295542337,76,2023.013,727,2023,12.999999999919964
Ball State,-13.273316699677032,113,2023.013,727,2023,12.999999999919964
Baylor,-8.331600844987403,97,2023.013,727,2023,12.999999999919964
Boise State,5.001948229749527,47,2023.013,727,2023,12.999999999919964
Boston College,-5.4269940421659015,86,2023.013,727,2023,12.999999999919964
Bowling Green,-2.808260087988618,73,2023.013,727,2023,12.999999999919964
Buffalo,-14.738467783153428,116,2023.013,727,2023,12.999999999919964
California,5.233484985858691,45,2023.013,727,2023,12.999999999919964
Central Michigan,-15.150313683634732,121,2023.013,727,2023,12.999999999919964
Charlotte,-20.258720922765963,129,2023.013,727,2023,12.999999999919964
Cincinnati,-9.109646307568266,99,2023.013,727,2023,12.999999999919964
Clemson,13.278807948682095,18,2023.013,727,2023,12.999999999919964
Coastal Carolina,-5.537521297403869,87,2023.013,727,2023,12.999999999919964
Colorado,-1.6112773229030202,67,2023.013,727,2023,12.999999999919964
Colorado State,-9.829276212366713,105,2023.013,727,2023,12.999999999919964
Duke,8.622285235163906,32,2023.013,727,2023,12.999999999919964
East Carolina,-11.5868394577373,110,2023.013,727,2023,12.999999999919964
Eastern Michigan,-16.01658603094981,123,2023.013,727,2023,12.999999999919964
Florida,5.482599473787995,44,2023.013,727,2023,12.999999999919964
Florida Atlantic,-10.99465395036024,109,2023.013,727,2023,12.999999999919964
Florida International,-19.64249580077866,128,2023.013,727,2023,12.999999999919964
Florida State,21.549669860816927,9,2023.013,727,2023,12.999999999919964
Fresno State,-2.978566922755902,74,2023.013,727,2023,12.999999999919964
Georgia,27.10679397826585,3,2023.013,727,2023,12.999999999919964
Georgia Southern,-9.359068521932352,100,2023.013,727,2023,12.999999999919964
Georgia State,-9.6559314855679,102,2023.013,727,2023,12.999999999919964
Georgia Tech,3.780334772353244,53,2023.013,727,2023,12.999999999919964
Hawai'i,-15.418808054860492,122,2023.013,727,2023,12.999999999919964
Houston,-5.818985679431358,89,2023.013,727,2023,12.999999999919964
Illinois,-2.553460383606346,71,2023.013,727,2023,12.999999999919964
Indiana,-4.955004095572168,84,2023.013,727,2023,12.999999999919964
Iowa,5.677782030177876,43,2023.013,727,2023,12.999999999919964
Iowa State,11.780601622076212,21,2023.013,727,2023,12.999999999919964
Jacksonville State,1.9500012411672225,56,2023.013,727,2023,12.999999999919964
James Madison,11.321051499974766,23,2023.013,727,2023,12.999999999919964
Kansas,11.724839682442102,22,2023.013,727,2023,12.999999999919964
Kansas State,20.04326596017045,12,2023.013,727,2023,12.999999999919964
Kent State,-30.45907243889259,133,2023.013,727,2023,12.999999999919964
Kentucky,7.128535694998367,37,2023.013,727,2023,12.999999999919964
LSU,21.25902365531316,10,2023.013,727,2023,12.999999999919964
Liberty,8.835816071074149,30,2023.013,727,2023,12.999999999919964
Louisiana,-5.35506613695126,85,2023.013,727,2023,12.999999999919964
Louisiana Tech,-15.099576702458329,120,2023.013,727,2023,12.999999999919964
Louisville,12.642167398690308,19,2023.013,727,2023,12.999999999919964
Marshall,-7.825191567508331,94,2023.013,727,2023,12.999999999919964
Maryland,7.935934873574013,34,2023.013,727,2023,12.999999999919964
Massachusetts,-17.346233320552827,126,2023.013,727,2023,12.999999999919964
Memphis,1.2890145353703435,61,2023.013,727,2023,12.999999999919964
Miami,10.124313031076952,28,2023.013,727,2023,12.999999999919964
Miami (OH),-1.854787487264176,68,2023.013,727,2023,12.999999999919964
Michigan,27.83736540861472,2,2023.013,727,2023,12.999999999919964
Michigan State,-7.504133869880704,93,2023.013,727,2023,12.999999999919964
Middle Tennessee,-6.345254501005092,91,2023.013,727,2023,12.999999999919964
Minnesota,-4.376980109731175,80,2023.013,727,2023,12.999999999919964
Mississippi State,-3.797305390781027,77,2023.013,727,2023,12.999999999919964
Missouri,18.408475332268708,13,2023.013,727,2023,12.999999999919964
NC State,10.363294281501409,26,2023.013,727,2023,12.999999999919964
Navy,-13.913673587215063,114,2023.013,727,2023,12.999999999919964
Nebraska,0.3246284351519675,64,2023.013,727,2023,12.999999999919964
Nevada,-19.40874628522312,127,2023.013,727,2023,12.999999999919964
New Mexico,-15.095354641384649,119,2023.013,727,2023,12.999999999919964
