name,wins,losses,ties,record,ranking_id,season_week,season
UAB,3,3,0,3-3,392,2002.008,2002
UCF,1,3,0,1-3,392,2002.008,2002
UCLA,4,2,0,4-2,392,2002.008,2002
UConn,2,4,0,2-4,392,2002.008,2002
UL Monroe,1,4,0,1-4,392,2002.008,2002
UNLV,2,4,0,2-4,392,2002.008,2002
USC,4,2,0,4-2,392,2002.008,2002
UTEP,0,5,0,0-5,392,2002.008,2002
Utah,2,4,0,2-4,392,2002.008,2002
Utah State,0,5,0,0-5,392,2002.008,2002
Vanderbilt,0,5,0,0-5,392,2002.008,2002
Virginia,5,2,0,5-2,392,2002.008,2002
Virginia Tech,6,0,0,6-0,392,2002.008,2002
Wake Forest,4,3,0,4-3,392,2002.008,2002
Washington,4,2,0,4-2,392,2002.008,2002
Washington State,5,1,0,5-1,392,2002.008,2002
West Virginia,3,2,0,3-2,392,2002.008,2002
Western Michigan,1,4,0,1-4,392,2002.008,2002
Wisconsin,5,2,0,5-2,392,2002.008,2002
Wyoming,0,5,0,0-5,392,2002.008,2002
Air Force,6,1,0,6-1,393,2002.009,2002
Akron,0,6,0,0-6,393,2002.009,2002
Alabama,5,2,0,5-2,393,2002.009,2002
Arizona,2,4,0,2-4,393,2002.009,2002
Arizona State,5,2,0,5-2,393,2002.009,2002
Arkansas,3,3,0,3-3,393,2002.009,2002
Arkansas State,3,5,0,3-5,393,2002.009,2002
Army,0,6,0,0-6,393,2002.009,2002
Auburn,3,3,0,3-3,393,2002.009,2002
BYU,3,4,0,3-4,393,2002.009,2002
Ball State,2,4,0,2-4,393,2002.009,2002
Baylor,2,4,0,2-4,393,2002.009,2002
Boise State,6,1,0,6-1,393,2002.009,2002
Boston College,4,2,0,4-2,393,2002.009,2002
Bowling Green,5,0,0,5-0,393,2002.009,2002
Buffalo,1,6,0,1-6,393,2002.009,2002
California,5,3,0,5-3,393,2002.009,2002
Central Michigan,2,4,0,2-4,393,2002.009,2002
Cincinnati,2,5,0,2-5,393,2002.009,2002
Clemson,4,3,0,4-3,393,2002.009,2002
Colorado,5,2,0,5-2,393,2002.009,2002
Colorado State,6,2,0,6-2,393,2002.009,2002
Duke,2,6,0,2-6,393,2002.009,2002
East Carolina,2,4,0,2-4,393,2002.009,2002
Eastern Michigan,1,5,0,1-5,393,2002.009,2002
Florida,5,3,0,5-3,393,2002.009,2002
Florida State,5,2,0,5-2,393,2002.009,2002
Fresno State,4,4,0,4-4,393,2002.009,2002
Georgia,6,0,0,6-0,393,2002.009,2002
Georgia Tech,4,3,0,4-3,393,2002.009,2002
Hawai'i,4,2,0,4-2,393,2002.009,2002
Houston,3,4,0,3-4,393,2002.009,2002
Idaho,1,5,0,1-5,393,2002.009,2002
Illinois,2,5,0,2-5,393,2002.009,2002
Indiana,2,4,0,2-4,393,2002.009,2002
Iowa,7,1,0,7-1,393,2002.009,2002
Iowa State,5,2,0,5-2,393,2002.009,2002
Kansas,1,6,0,1-6,393,2002.009,2002
Kansas State,3,2,0,3-2,393,2002.009,2002
Kent State,0,5,0,0-5,393,2002.009,2002
Kentucky,5,2,0,5-2,393,2002.009,2002
LSU,5,1,0,5-1,393,2002.009,2002
Louisiana,1,6,0,1-6,393,2002.009,2002
Louisiana Tech,2,5,0,2-5,393,2002.009,2002
Louisville,4,3,0,4-3,393,2002.009,2002
Marshall,4,1,0,4-1,393,2002.009,2002
Maryland,4,2,0,4-2,393,2002.009,2002
Memphis,1,5,0,1-5,393,2002.009,2002
Miami,5,0,0,5-0,393,2002.009,2002
Miami (OH),5,3,0,5-3,393,2002.009,2002
Michigan,6,1,0,6-1,393,2002.009,2002
Michigan State,3,4,0,3-4,393,2002.009,2002
Middle Tennessee,2,4,0,2-4,393,2002.009,2002
Minnesota,6,1,0,6-1,393,2002.009,2002
Mississippi State,2,4,0,2-4,393,2002.009,2002
Missouri,3,4,0,3-4,393,2002.009,2002
NC State,6,0,0,6-0,393,2002.009,2002
Navy,1,6,0,1-6,393,2002.009,2002
Nebraska,4,3,0,4-3,393,2002.009,2002
Nevada,3,4,0,3-4,393,2002.009,2002
New Mexico,2,5,0,2-5,393,2002.009,2002
New Mexico State,4,3,0,4-3,393,2002.009,2002
North Carolina,2,5,0,2-5,393,2002.009,2002
North Texas,1,5,0,1-5,393,2002.009,2002
Northern Illinois,5,2,0,5-2,393,2002.009,2002
Northwestern,2,6,0,2-6,393,2002.009,2002
Notre Dame,7,0,0,7-0,393,2002.009,2002
Ohio,3,4,0,3-4,393,2002.009,2002
Ohio State,8,0,0,8-0,393,2002.009,2002
Oklahoma,7,0,0,7-0,393,2002.009,2002
Oklahoma State,2,4,0,2-4,393,2002.009,2002
Ole Miss,5,2,0,5-2,393,2002.009,2002
Oregon,5,1,0,5-1,393,2002.009,2002
Oregon State,3,3,0,3-3,393,2002.009,2002
Penn State,5,2,0,5-2,393,2002.009,2002
Pittsburgh,5,2,0,5-2,393,2002.009,2002
Purdue,2,5,0,2-5,393,2002.009,2002
Rice,2,5,0,2-5,393,2002.009,2002
Rutgers,1,5,0,1-5,393,2002.009,2002
SMU,1,7,0,1-7,393,2002.009,2002
San Diego State,2,5,0,2-5,393,2002.009,2002
San José State,4,4,0,4-4,393,2002.009,2002
South Carolina,5,3,0,5-3,393,2002.009,2002
South Florida,4,2,0,4-2,393,2002.009,2002
Southern Miss,4,2,0,4-2,393,2002.009,2002
Stanford,2,4,0,2-4,393,2002.009,2002
Syracuse,0,6,0,0-6,393,2002.009,2002
TCU,6,1,0,6-1,393,2002.009,2002
Temple,2,4,0,2-4,393,2002.009,2002
Tennessee,4,2,0,4-2,393,2002.009,2002
Texas,6,1,0,6-1,393,2002.009,2002
Texas A&M,5,2,0,5-2,393,2002.009,2002
Texas Tech,5,3,0,5-3,393,2002.009,2002
Toledo,4,2,0,4-2,393,2002.009,2002
Troy,0,6,0,0-6,393,2002.009,2002
Tulane,4,3,0,4-3,393,2002.009,2002
Tulsa,0,7,0,0-7,393,2002.009,2002
UAB,3,4,0,3-4,393,2002.009,2002
UCF,1,4,0,1-4,393,2002.009,2002
UCLA,4,3,0,4-3,393,2002.009,2002
UConn,2,5,0,2-5,393,2002.009,2002
UL Monroe,1,5,0,1-5,393,2002.009,2002
UNLV,3,4,0,3-4,393,2002.009,2002
USC,5,2,0,5-2,393,2002.009,2002
UTEP,1,5,0,1-5,393,2002.009,2002
Utah,2,5,0,2-5,393,2002.009,2002
Utah State,1,5,0,1-5,393,2002.009,2002
Vanderbilt,0,6,0,0-6,393,2002.009,2002
Virginia,6,2,0,6-2,393,2002.009,2002
Virginia Tech,7,0,0,7-0,393,2002.009,2002
Wake Forest,4,4,0,4-4,393,2002.009,2002
Washington,4,3,0,4-3,393,2002.009,2002
Washington State,5,1,0,5-1,393,2002.009,2002
West Virginia,4,2,0,4-2,393,2002.009,2002
Western Michigan,1,5,0,1-5,393,2002.009,2002
Wisconsin,5,3,0,5-3,393,2002.009,2002
Wyoming,0,6,0,0-6,393,2002.009,2002
Air Force,6,2,0,6-2,394,2002.01,2002
Akron,0,7,0,0-7,394,2002.01,2002
Alabama,6,2,0,6-2,394,2002.01,2002
Arizona,2,5,0,2-5,394,2002.01,2002
Arizona State,6,2,0,6-2,394,2002.01,2002
Arkansas,4,3,0,4-3,394,2002.01,2002
Arkansas State,3,6,0,3-6,394,2002.01,2002
Army,0,7,0,0-7,394,2002.01,2002
Auburn,4,3,0,4-3,394,2002.01,2002
BYU,3,5,0,3-5,394,2002.01,2002
Ball State,2,5,0,2-5,394,2002.01,2002
Baylor,2,5,0,2-5,394,2002.01,2002
Boise State,7,1,0,7-1,394,2002.01,2002
Boston College,4,3,0,4-3,394,2002.01,2002
Bowling Green,6,0,0,6-0,394,2002.01,2002
Buffalo,1,7,0,1-7,394,2002.01,2002
California,5,4,0,5-4,394,2002.01,2002
Central Michigan,2,5,0,2-5,394,2002.01,2002
Cincinnati,3,5,0,3-5,394,2002.01,2002
Clemson,4,4,0,4-4,394,2002.01,2002
Colorado,6,2,0,6-2,394,2002.01,2002
Colorado State,7,2,0,7-2,394,2002.01,2002
Duke,2,7,0,2-7,394,2002.01,2002
East Carolina,2,5,0,2-5,394,2002.01,2002
Eastern Michigan,1,5,0,1-5,394,2002.01,2002
Florida,5,3,0,5-3,394,2002.01,2002
Florida State,5,3,0,5-3,394,2002.01,2002
Fresno State,4,5,0,4-5,394,2002.01,2002
Georgia,7,0,0,7-0,394,2002.01,2002
Georgia Tech,5,3,0,5-3,394,2002.01,2002
Hawai'i,5,2,0,5-2,394,2002.01,2002
Houston,3,4,0,3-4,394,2002.01,2002
Idaho,2,5,0,2-5,394,2002.01,2002
Illinois,3,5,0,3-5,394,2002.01,2002
Indiana,2,5,0,2-5,394,2002.01,2002
Iowa,8,1,0,8-1,394,2002.01,2002
Iowa State,5,3,0,5-3,394,2002.01,2002
Kansas,1,7,0,1-7,394,2002.01,2002
Kansas State,4,2,0,4-2,394,2002.01,2002
Kent State,1,5,0,1-5,394,2002.01,2002
Kentucky,5,3,0,5-3,394,2002.01,2002
LSU,5,2,0,5-2,394,2002.01,2002
Louisiana,1,7,0,1-7,394,2002.01,2002
Louisiana Tech,3,5,0,3-5,394,2002.01,2002
Louisville,5,3,0,5-3,394,2002.01,2002
Marshall,5,1,0,5-1,394,2002.01,2002
Maryland,5,2,0,5-2,394,2002.01,2002
Memphis,1,6,0,1-6,394,2002.01,2002
Miami,6,0,0,6-0,394,2002.01,2002
Miami (OH),6,3,0,6-3,394,2002.01,2002
Michigan,6,2,0,6-2,394,2002.01,2002
Michigan State,3,5,0,3-5,394,2002.01,2002
Middle Tennessee,2,5,0,2-5,394,2002.01,2002
Minnesota,6,1,0,6-1,394,2002.01,2002
Mississippi State,2,4,0,2-4,394,2002.01,2002
Missouri,4,4,0,4-4,394,2002.01,2002
NC State,7,0,0,7-0,394,2002.01,2002
Navy,1,7,0,1-7,394,2002.01,2002
Nebraska,5,3,0,5-3,394,2002.01,2002
Nevada,3,5,0,3-5,394,2002.01,2002
New Mexico,3,5,0,3-5,394,2002.01,2002
New Mexico State,5,3,0,5-3,394,2002.01,2002
North Carolina,2,6,0,2-6,394,2002.01,2002
North Texas,2,5,0,2-5,394,2002.01,2002
Northern Illinois,6,2,0,6-2,394,2002.01,2002
Northwestern,2,7,0,2-7,394,2002.01,2002
Notre Dame,8,0,0,8-0,394,2002.01,2002
Ohio,3,4,0,3-4,394,2002.01,2002
Ohio State,9,0,0,9-0,394,2002.01,2002
Oklahoma,7,0,0,7-0,394,2002.01,2002
Oklahoma State,2,4,0,2-4,394,2002.01,2002
Ole Miss,5,3,0,5-3,394,2002.01,2002
Oregon,5,2,0,5-2,394,2002.01,2002
Oregon State,4,3,0,4-3,394,2002.01,2002
Penn State,5,3,0,5-3,394,2002.01,2002
Pittsburgh,6,2,0,6-2,394,2002.01,2002
Purdue,3,5,0,3-5,394,2002.01,2002
Rice,3,5,0,3-5,394,2002.01,2002
Rutgers,1,6,0,1-6,394,2002.01,2002
SMU,1,8,0,1-8,394,2002.01,2002
San Diego State,3,5,0,3-5,394,2002.01,2002
San José State,4,5,0,4-5,394,2002.01,2002
South Carolina,5,3,0,5-3,394,2002.01,2002
South Florida,4,2,0,4-2,394,2002.01,2002
Southern Miss,4,2,0,4-2,394,2002.01,2002
Stanford,2,5,0,2-5,394,2002.01,2002
Syracuse,1,6,0,1-6,394,2002.01,2002
TCU,6,1,0,6-1,394,2002.01,2002
Temple,2,5,0,2-5,394,2002.01,2002
Tennessee,4,3,0,4-3,394,2002.01,2002
Texas,7,1,0,7-1,394,2002.01,2002
Texas A&M,5,3,0,5-3,394,2002.01,2002
Texas Tech,5,4,0,5-4,394,2002.01,2002
Toledo,4,3,0,4-3,394,2002.01,2002
Troy,0,6,0,0-6,394,2002.01,2002
Tulane,5,3,0,5-3,394,2002.01,2002
Tulsa,1,7,0,1-7,394,2002.01,2002
UAB,4,4,0,4-4,394,2002.01,2002
UCF,2,4,0,2-4,394,2002.01,2002
UCLA,5,3,0,5-3,394,2002.01,2002
UConn,2,6,0,2-6,394,2002.01,2002
UL Monroe,2,5,0,2-5,394,2002.01,2002
UNLV,3,5,0,3-5,394,2002.01,2002
USC,6,2,0,6-2,394,2002.01,2002
UTEP,1,6,0,1-6,394,2002.01,2002
Utah,2,6,0,2-6,394,2002.01,2002
Utah State,1,6,0,1-6,394,2002.01,2002
Vanderbilt,1,6,0,1-6,394,2002.01,2002
Virginia,6,3,0,6-3,394,2002.01,2002
Virginia Tech,8,0,0,8-0,394,2002.01,2002
Wake Forest,5,4,0,5-4,394,2002.01,2002
Washington,4,4,0,4-4,394,2002.01,2002
Washington State,6,1,0,6-1,394,2002.01,2002
West Virginia,4,3,0,4-3,394,2002.01,2002
Western Michigan,1,6,0,1-6,394,2002.01,2002
Wisconsin,6,3,0,6-3,394,2002.01,2002
Wyoming,1,6,0,1-6,394,2002.01,2002
Air Force,6,3,0,6-3,395,2002.011,2002
Akron,1,7,0,1-7,395,2002.011,2002
Alabama,7,2,0,7-2,395,2002.011,2002
Arizona,2,6,0,2-6,395,2002.011,2002
Arizona State,6,3,0,6-3,395,2002.011,2002
Arkansas,5,3,0,5-3,395,2002.011,2002
Arkansas State,3,6,0,3-6,395,2002.011,2002
Army,0,7,0,0-7,395,2002.011,2002
Auburn,5,3,0,5-3,395,2002.011,2002
BYU,4,5,0,4-5,395,2002.011,2002
Ball State,3,5,0,3-5,395,2002.011,2002
Baylor,2,6,0,2-6,395,2002.011,2002
Boise State,8,1,0,8-1,395,2002.011,2002
Boston College,5,3,0,5-3,395,2002.011,2002
Bowling Green,7,0,0,7-0,395,2002.011,2002
Buffalo,1,7,0,1-7,395,2002.011,2002
California,5,4,0,5-4,395,2002.011,2002
Central Michigan,3,5,0,3-5,395,2002.011,2002
Cincinnati,3,5,0,3-5,395,2002.011,2002
Clemson,5,4,0,5-4,395,2002.011,2002
Colorado,6,3,0,6-3,395,2002.011,2002
Colorado State,8,2,0,8-2,395,2002.011,2002
Duke,2,8,0,2-8,395,2002.011,2002
East Carolina,2,5,0,2-5,395,2002.011,2002
Eastern Michigan,1,6,0,1-6,395,2002.011,2002
Florida,6,3,0,6-3,395,2002.011,2002
Florida State,6,3,0,6-3,395,2002.011,2002
Fresno State,4,5,0,4-5,395,2002.011,2002
Georgia,7,1,0,7-1,395,2002.011,2002
Georgia Tech,6,3,0,6-3,395,2002.011,2002
Hawai'i,6,2,0,6-2,395,2002.011,2002
Houston,4,4,0,4-4,395,2002.011,2002
Idaho,2,6,0,2-6,395,2002.011,2002
Illinois,3,6,0,3-6,395,2002.011,2002
Indiana,2,6,0,2-6,395,2002.011,2002
Iowa,9,1,0,9-1,395,2002.011,2002
Iowa State,6,3,0,6-3,395,2002.011,2002
Kansas,1,8,0,1-8,395,2002.011,2002
Kansas State,5,2,0,5-2,395,2002.011,2002
Kent State,1,6,0,1-6,395,2002.011,2002
Kentucky,6,3,0,6-3,395,2002.011,2002
LSU,5,2,0,5-2,395,2002.011,2002
Louisiana,2,7,0,2-7,395,2002.011,2002
Louisiana Tech,3,5,0,3-5,395,2002.011,2002
Louisville,5,3,0,5-3,395,2002.011,2002
Marshall,5,2,0,5-2,395,2002.011,2002
Maryland,6,2,0,6-2,395,2002.011,2002
Memphis,1,7,0,1-7,395,2002.011,2002
Miami,7,0,0,7-0,395,2002.011,2002
Miami (OH),7,3,0,7-3,395,2002.011,2002
Michigan,7,2,0,7-2,395,2002.011,2002
Michigan State,3,6,0,3-6,395,2002.011,2002
Middle Tennessee,2,6,0,2-6,395,2002.011,2002
Minnesota,6,2,0,6-2,395,2002.011,2002
Mississippi State,2,5,0,2-5,395,2002.011,2002
Missouri,4,5,0,4-5,395,2002.011,2002
NC State,7,1,0,7-1,395,2002.011,2002
Navy,1,7,0,1-7,395,2002.011,2002
Nebraska,5,4,0,5-4,395,2002.011,2002
Nevada,4,5,0,4-5,395,2002.011,2002
New Mexico,3,5,0,3-5,395,2002.011,2002
New Mexico State,6,3,0,6-3,395,2002.011,2002
North Carolina,2,7,0,2-7,395,2002.011,2002
North Texas,3,5,0,3-5,395,2002.011,2002
Northern Illinois,6,2,0,6-2,395,2002.011,2002
Northwestern,3,7,0,3-7,395,2002.011,2002
Notre Dame,8,1,0,8-1,395,2002.011,2002
Ohio,3,5,0,3-5,395,2002.011,2002
Ohio State,10,0,0,10-0,395,2002.011,2002
Oklahoma,8,0,0,8-0,395,2002.011,2002
Oklahoma State,3,4,0,3-4,395,2002.011,2002
Ole Miss,5,4,0,5-4,395,2002.011,2002
Oregon,6,2,0,6-2,395,2002.011,2002
Oregon State,5,3,0,5-3,395,2002.011,2002
Penn State,6,3,0,6-3,395,2002.011,2002
Pittsburgh,7,2,0,7-2,395,2002.011,2002
Purdue,3,5,0,3-5,395,2002.011,2002
Rice,4,5,0,4-5,395,2002.011,2002
Rutgers,1,7,0,1-7,395,2002.011,2002
SMU,1,9,0,1-9,395,2002.011,2002
San Diego State,3,6,0,3-6,395,2002.011,2002
San José State,4,6,0,4-6,395,2002.011,2002
South Carolina,5,4,0,5-4,395,2002.011,2002
South Florida,4,2,0,4-2,395,2002.011,2002
Southern Miss,4,3,0,4-3,395,2002.011,2002
Stanford,2,6,0,2-6,395,2002.011,2002
Syracuse,2,6,0,2-6,395,2002.011,2002
TCU,7,1,0,7-1,395,2002.011,2002
Temple,2,6,0,2-6,395,2002.011,2002
Tennessee,5,3,0,5-3,395,2002.011,2002
Texas,8,1,0,8-1,395,2002.011,2002
Texas A&M,5,4,0,5-4,395,2002.011,2002
Texas Tech,6,4,0,6-4,395,2002.011,2002
Toledo,4,3,0,4-3,395,2002.011,2002
Troy,0,7,0,0-7,395,2002.011,2002
Tulane,5,3,0,5-3,395,2002.011,2002
Tulsa,1,8,0,1-8,395,2002.011,2002
UAB,4,4,0,4-4,395,2002.011,2002
UCF,2,5,0,2-5,395,2002.011,2002
UCLA,6,3,0,6-3,395,2002.011,2002
UConn,2,6,0,2-6,395,2002.011,2002
UL Monroe,2,6,0,2-6,395,2002.011,2002
UNLV,4,5,0,4-5,395,2002.011,2002
USC,6,2,0,6-2,395,2002.011,2002
UTEP,1,7,0,1-7,395,2002.011,2002
Utah,2,6,0,2-6,395,2002.011,2002
Utah State,1,6,0,1-6,395,2002.011,2002
Vanderbilt,1,7,0,1-7,395,2002.011,2002
Virginia,6,3,0,6-3,395,2002.011,2002
Virginia Tech,8,1,0,8-1,395,2002.011,2002
Wake Forest,5,5,0,5-5,395,2002.011,2002
Washington,4,5,0,4-5,395,2002.011,2002
Washington State,7,1,0,7-1,395,2002.011,2002
West Virginia,5,3,0,5-3,395,2002.011,2002
Western Michigan,1,7,0,1-7,395,2002.011,2002
Wisconsin,6,4,0,6-4,395,2002.011,2002
Wyoming,1,7,0,1-7,395,2002.011,2002
Air Force,7,3,0,7-3,396,2002.012,2002
Akron,1,8,0,1-8,396,2002.012,2002
Alabama,8,2,0,8-2,396,2002.012,2002
Arizona,2,7,0,2-7,396,2002.012,2002
Arizona State,6,4,0,6-4,396,2002.012,2002
Arkansas,6,3,0,6-3,396,2002.012,2002
Arkansas State,3,7,0,3-7,396,2002.012,2002
Army,0,8,0,0-8,396,2002.012,2002
Auburn,6,3,0,6-3,396,2002.012,2002
BYU,5,5,0,5-5,396,2002.012,2002
Ball State,3,5,0,3-5,396,2002.012,2002
Baylor,2,7,0,2-7,396,2002.012,2002
Boise State,9,1,0,9-1,396,2002.012,2002
Boston College,5,4,0,5-4,396,2002.012,2002
Bowling Green,7,1,0,7-1,396,2002.012,2002
Buffalo,1,8,0,1-8,396,2002.012,2002
California,6,4,0,6-4,396,2002.012,2002
Central Michigan,3,6,0,3-6,396,2002.012,2002
Cincinnati,4,5,0,4-5,396,2002.012,2002
Clemson,6,4,0,6-4,396,2002.012,2002
Colorado,7,3,0,7-3,396,2002.012,2002
Colorado State,8,2,0,8-2,396,2002.012,2002
Duke,2,8,0,2-8,396,2002.012,2002
East Carolina,3,5,0,3-5,396,2002.012,2002
Eastern Michigan,1,7,0,1-7,396,2002.012,2002
Florida,7,3,0,7-3,396,2002.012,2002
Florida State,7,3,0,7-3,396,2002.012,2002
Fresno State,5,5,0,5-5,396,2002.012,2002
Georgia,8,1,0,8-1,396,2002.012,2002
Georgia Tech,6,4,0,6-4,396,2002.012,2002
Hawai'i,6,2,0,6-2,396,2002.012,2002
Houston,4,5,0,4-5,396,2002.012,2002
Idaho,2,7,0,2-7,396,2002.012,2002
Illinois,4,6,0,4-6,396,2002.012,2002
Indiana,2,7,0,2-7,396,2002.012,2002
Iowa,10,1,0,10-1,396,2002.012,2002
Iowa State,6,4,0,6-4,396,2002.012,2002
Kansas,1,9,0,1-9,396,2002.012,2002
Kansas State,6,2,0,6-2,396,2002.012,2002
Kent State,1,7,0,1-7,396,2002.012,2002
Kentucky,6,4,0,6-4,396,2002.012,2002
LSU,6,2,0,6-2,396,2002.012,2002
Louisiana,3,7,0,3-7,396,2002.012,2002
Louisiana Tech,3,6,0,3-6,396,2002.012,2002
Louisville,5,4,0,5-4,396,2002.012,2002
Marshall,5,2,0,5-2,396,2002.012,2002
Maryland,7,2,0,7-2,396,2002.012,2002
Memphis,1,8,0,1-8,396,2002.012,2002
Miami,8,0,0,8-0,396,2002.012,2002
Miami (OH),7,3,0,7-3,396,2002.012,2002
Michigan,8,2,0,8-2,396,2002.012,2002
Michigan State,4,6,0,4-6,396,2002.012,2002
Middle Tennessee,2,6,0,2-6,396,2002.012,2002
Minnesota,6,3,0,6-3,396,2002.012,2002
Mississippi State,2,6,0,2-6,396,2002.012,2002
Missouri,4,6,0,4-6,396,2002.012,2002
NC State,7,2,0,7-2,396,2002.012,2002
Navy,1,8,0,1-8,396,2002.012,2002
Nebraska,6,4,0,6-4,396,2002.012,2002
Nevada,5,5,0,5-5,396,2002.012,2002
New Mexico,4,5,0,4-5,396,2002.012,2002
New Mexico State,6,4,0,6-4,396,2002.012,2002
North Carolina,2,8,0,2-8,396,2002.012,2002
North Texas,4,5,0,4-5,396,2002.012,2002
Northern Illinois,7,2,0,7-2,396,2002.012,2002
Northwestern,3,8,0,3-8,396,2002.012,2002
Notre Dame,9,1,0,9-1,396,2002.012,2002
Ohio,4,5,0,4-5,396,2002.012,2002
Ohio State,11,0,0,11-0,396,2002.012,2002
Oklahoma,8,1,0,8-1,396,2002.012,2002
Oklahoma State,3,5,0,3-5,396,2002.012,2002
Ole Miss,5,5,0,5-5,396,2002.012,2002
Oregon,6,3,0,6-3,396,2002.012,2002
Oregon State,5,4,0,5-4,396,2002.012,2002
Penn State,7,3,0,7-3,396,2002.012,2002
Pittsburgh,8,2,0,8-2,396,2002.012,2002
Purdue,3,6,0,3-6,396,2002.012,2002
Rice,4,6,0,4-6,396,2002.012,2002
Rutgers,1,7,0,1-7,396,2002.012,2002
SMU,1,9,0,1-9,396,2002.012,2002
San Diego State,3,7,0,3-7,396,2002.012,2002
San José State,5,6,0,5-6,396,2002.012,2002
South Carolina,5,5,0,5-5,396,2002.012,2002
South Florida,5,2,0,5-2,396,2002.012,2002
Southern Miss,5,3,0,5-3,396,2002.012,2002
Stanford,2,7,0,2-7,396,2002.012,2002
Syracuse,3,6,0,3-6,396,2002.012,2002
TCU,8,1,0,8-1,396,2002.012,2002
Temple,2,7,0,2-7,396,2002.012,2002
Tennessee,5,4,0,5-4,396,2002.012,2002
Texas,9,1,0,9-1,396,2002.012,2002
Texas A&M,6,4,0,6-4,396,2002.012,2002
Texas Tech,7,4,0,7-4,396,2002.012,2002
Toledo,5,3,0,5-3,396,2002.012,2002
Troy,0,7,0,0-7,396,2002.012,2002
Tulane,5,4,0,5-4,396,2002.012,2002
Tulsa,1,9,0,1-9,396,2002.012,2002
UAB,4,5,0,4-5,396,2002.012,2002
UCF,3,5,0,3-5,396,2002.012,2002
UCLA,7,3,0,7-3,396,2002.012,2002
UConn,3,6,0,3-6,396,2002.012,2002
UL Monroe,2,7,0,2-7,396,2002.012,2002
UNLV,4,6,0,4-6,396,2002.012,2002
USC,7,2,0,7-2,396,2002.012,2002
UTEP,1,8,0,1-8,396,2002.012,2002
Utah,3,6,0,3-6,396,2002.012,2002
Utah State,2,6,0,2-6,396,2002.012,2002
Vanderbilt,1,8,0,1-8,396,2002.012,2002
Virginia,6,4,0,6-4,396,2002.012,2002
Virginia Tech,8,2,0,8-2,396,2002.012,2002
Wake Forest,5,5,0,5-5,396,2002.012,2002
Washington,5,5,0,5-5,396,2002.012,2002
Washington State,8,1,0,8-1,396,2002.012,2002
West Virginia,6,3,0,6-3,396,2002.012,2002
Western Michigan,2,7,0,2-7,396,2002.012,2002
Wisconsin,6,5,0,6-5,396,2002.012,2002
Wyoming,1,8,0,1-8,396,2002.012,2002
Air Force,8,3,0,8-3,397,2002.013,2002
Akron,2,8,0,2-8,397,2002.013,2002
Alabama,9,2,0,9-2,397,2002.013,2002
Arizona,3,7,0,3-7,397,2002.013,2002
Arizona State,6,5,0,6-5,397,2002.013,2002
Arkansas,7,3,0,7-3,397,2002.013,2002
Arkansas State,4,7,0,4-7,397,2002.013,2002
Army,1,8,0,1-8,397,2002.013,2002
Auburn,6,4,0,6-4,397,2002.013,2002
BYU,5,6,0,5-6,397,2002.013,2002
Ball State,4,5,0,4-5,397,2002.013,2002
Baylor,2,8,0,2-8,397,2002.013,2002
Boise State,10,1,0,10-1,397,2002.013,2002
Boston College,6,4,0,6-4,397,2002.013,2002
Bowling Green,7,2,0,7-2,397,2002.013,2002
Buffalo,1,9,0,1-9,397,2002.013,2002
California,6,5,0,6-5,397,2002.013,2002
Central Michigan,3,7,0,3-7,397,2002.013,2002
Cincinnati,5,5,0,5-5,397,2002.013,2002
Clemson,6,5,0,6-5,397,2002.013,2002
Colorado,8,3,0,8-3,397,2002.013,2002
Colorado State,9,2,0,9-2,397,2002.013,2002
Duke,2,9,0,2-9,397,2002.013,2002
East Carolina,3,6,0,3-6,397,2002.013,2002
Eastern Michigan,1,8,0,1-8,397,2002.013,2002
Florida,8,3,0,8-3,397,2002.013,2002
Florida State,8,3,0,8-3,397,2002.013,2002
Fresno State,6,5,0,6-5,397,2002.013,2002
Georgia,9,1,0,9-1,397,2002.013,2002
Georgia Tech,7,4,0,7-4,397,2002.013,2002
Hawai'i,7,2,0,7-2,397,2002.013,2002
Houston,4,6,0,4-6,397,2002.013,2002
Idaho,2,8,0,2-8,397,2002.013,2002
Illinois,4,7,0,4-7,397,2002.013,2002
Indiana,2,8,0,2-8,397,2002.013,2002
Iowa,11,1,0,11-1,397,2002.013,2002
Iowa State,6,5,0,6-5,397,2002.013,2002
Kansas,1,10,0,1-10,397,2002.013,2002
Kansas State,7,2,0,7-2,397,2002.013,2002
Kent State,1,8,0,1-8,397,2002.013,2002
Kentucky,7,4,0,7-4,397,2002.013,2002
LSU,6,3,0,6-3,397,2002.013,2002
Louisiana,3,8,0,3-8,397,2002.013,2002
Louisiana Tech,3,7,0,3-7,397,2002.013,2002
Louisville,6,4,0,6-4,397,2002.013,2002
Marshall,6,2,0,6-2,397,2002.013,2002
Maryland,8,2,0,8-2,397,2002.013,2002
Memphis,1,8,0,1-8,397,2002.013,2002
Miami,8,0,0,8-0,397,2002.013,2002
Miami (OH),7,4,0,7-4,397,2002.013,2002
Michigan,9,2,0,9-2,397,2002.013,2002
Michigan State,4,7,0,4-7,397,2002.013,2002
Middle Tennessee,3,6,0,3-6,397,2002.013,2002
Minnesota,6,4,0,6-4,397,2002.013,2002
Mississippi State,2,7,0,2-7,397,2002.013,2002
Missouri,5,6,0,5-6,397,2002.013,2002
NC State,7,3,0,7-3,397,2002.013,2002
Navy,1,9,0,1-9,397,2002.013,2002
Nebraska,6,5,0,6-5,397,2002.013,2002
